name,latitude,longitude,timestamp,gamma,beta,alpha,ambient_dose_rate
Kyiv,50.4501,30.5234,2024-11-26 11:40:06.483026,0.11483691232526916,0.045680722223216924,0.026169338594074602,0.1866869731425607
Kyiv,50.4501,30.5234,2024-11-26 17:40:06.483026,0.10499729636668892,0.05196301209957282,0.012108774466924802,0.16906908293318654
Kyiv,50.4501,30.5234,2024-11-26 23:40:06.483026,0.09274239823335198,0.057110225388197704,0.005344831420001513,0.1551974550415512
Kyiv,50.4501,30.5234,2024-11-27 05:40:06.483026,0.11177622726853521,0.04919387852181034,0.009122462797069707,0.17009256858741525
Kyiv,50.4501,30.5234,2024-11-27 11:40:06.483026,0.10133766854125259,0.046382583944678916,0.005617239688604331,0.15333749217453585
Kyiv,50.4501,30.5234,2024-11-27 17:40:06.483026,0.10157774903606606,0.05115207462066739,0.00626122801850716,0.1589910516752406
Kyiv,50.4501,30.5234,2024-11-27 23:40:06.483026,0.08921807756114798,0.04250446089125976,0.02178686269479264,0.15350940114720038
Kyiv,50.4501,30.5234,2024-11-28 05:40:06.483026,0.09138734463549442,0.049550446601004085,0.001756449910455127,0.14269424114695362
Kyiv,50.4501,30.5234,2024-11-28 11:40:06.483026,0.09307917406588671,0.05655520194863242,0.001094456657350118,0.15072883267186923
Kyiv,50.4501,30.5234,2024-11-28 17:40:06.483026,0.10183740045267456,0.05506062799616462,2.7324743230019163e-05,0.1569253531920692
Kyiv,50.4501,30.5234,2024-11-28 23:40:06.483026,0.1021942602219772,0.04998838010662812,0.0037687819879594496,0.15595142231656478
Kyiv,50.4501,30.5234,2024-11-29 05:40:06.483026,0.1168989186044392,0.05902564295017221,0.0015948092125619797,0.17751937076717336
Kyiv,50.4501,30.5234,2024-11-29 11:40:06.483026,0.10535110566282486,0.060299651331268245,0.002484427634946221,0.1681351846290393
Kyiv,50.4501,30.5234,2024-11-29 17:40:06.483026,0.07446743126992174,0.05409197524717252,0.00011302617272468462,0.12867243268981893
Kyiv,50.4501,30.5234,2024-11-29 23:40:06.483026,0.10421201372974825,0.04345394022223939,0.00257729062726306,0.1502432445792507
Kyiv,50.4501,30.5234,2024-11-30 05:40:06.483026,0.08712790656770984,0.04141447653783258,0.004045329156331719,0.13258771226187413
Kyiv,50.4501,30.5234,2024-11-30 11:40:06.483026,0.09201080700890583,0.05775270894969821,0.0003207649026204604,0.1500842808612245
Kyiv,50.4501,30.5234,2024-11-30 17:40:06.483026,0.09359123672455148,0.052080105311707474,0.009362488882220773,0.15503383091847972
Kyiv,50.4501,30.5234,2024-11-30 23:40:06.483026,0.09512193166909128,0.05905542834385163,0.008411840684873013,0.16258920069781593
Kyiv,50.4501,30.5234,2024-12-01 05:40:06.483026,0.08804617193685259,0.044205419220900294,0.001020723481772765,0.13327231463952563
Kyiv,50.4501,30.5234,2024-12-01 11:40:06.483026,0.10387480355109968,0.050114065567191814,0.009038923541877644,0.16302779266016915
Kyiv,50.4501,30.5234,2024-12-01 17:40:06.483026,0.08777424424752285,0.05608708650023412,0.06610557580700434,0.2099669065547613
Kyiv,50.4501,30.5234,2024-12-01 23:40:06.483026,0.10549119189220678,0.04731332047241152,0.02890813005839453,0.18171264242301283
Kyiv,50.4501,30.5234,2024-12-02 05:40:06.483026,0.12433643966855207,0.05605728974725549,2.6745668350050758e-05,0.18042047508415762
Kyiv,50.4501,30.5234,2024-12-02 11:40:06.483026,0.08871531496196572,0.050390555139256485,0.015865924258548093,0.15497179435977032
Kyiv,50.4501,30.5234,2024-12-02 17:40:06.483026,0.09920594195529397,0.05116582653126266,0.004363449343031284,0.15473521782958793
Kyiv,50.4501,30.5234,2024-12-02 23:40:06.483026,0.0768585728345058,0.04512840874674276,0.0006576740426216864,0.12264465562387024
Kyiv,50.4501,30.5234,2024-12-03 05:40:06.483026,0.09912585622469663,0.05232453477148657,0.003509530789552484,0.1549599217857357
Kyiv,50.4501,30.5234,2024-12-03 11:40:06.483026,0.10860440383028015,0.062052564563304526,0.0038821944752711972,0.17453916286885587
Kyiv,50.4501,30.5234,2024-12-03 17:40:06.483026,0.10942560744361433,0.05304971659151398,0.0074075095132145235,0.16988283354834285
Kyiv,50.4501,30.5234,2024-12-03 23:40:06.483026,0.10303479415792385,0.047171957058095966,0.010820023032242576,0.1610267742482624
Kyiv,50.4501,30.5234,2024-12-04 05:40:06.483026,0.1111956909498959,0.05812923625154332,0.01382523926982267,0.1831501664712619
Kyiv,50.4501,30.5234,2024-12-04 11:40:06.483026,0.12780545925513204,0.14209379793716226,0.0028223432847636638,0.27272160047705796
Kyiv,50.4501,30.5234,2024-12-04 17:40:06.483026,0.1195097745344355,0.05979888002572324,0.003882696563195203,0.18319135112335394
Kyiv,50.4501,30.5234,2024-12-04 23:40:06.483026,0.09720328792686299,0.04483945296856895,0.003687210750597309,0.14572995164602925
Kyiv,50.4501,30.5234,2024-12-05 05:40:06.483026,0.08795918194014198,0.05259865293886108,0.004505726288309411,0.14506356116731248
Kyiv,50.4501,30.5234,2024-12-05 11:40:06.483026,0.09845038647311016,0.05888751279785484,0.07975767433041918,0.23709557360138417
Kyiv,50.4501,30.5234,2024-12-05 17:40:06.483026,0.0930837052949884,0.04694267083261021,0.015048225370477609,0.15507460149807623
Kyiv,50.4501,30.5234,2024-12-05 23:40:06.483026,0.10710859344934434,0.051713359402345484,0.03688498137572212,0.19570693422741192
Kyiv,50.4501,30.5234,2024-12-06 05:40:06.483026,0.0908247195329851,0.057104773675410225,0.011812693543272341,0.15974218675166765
Kyiv,50.4501,30.5234,2024-12-06 11:40:06.483026,0.10194991872571833,0.04006146666415243,0.005213317901733852,0.14722470329160461
Kyiv,50.4501,30.5234,2024-12-06 17:40:06.483026,0.11109972212070417,0.055994209540445414,0.00493877038622944,0.17203270204737903
Kyiv,50.4501,30.5234,2024-12-06 23:40:06.483026,0.10175401100280292,0.05094085241090164,0.006705663473777367,0.15940052688748194
Kyiv,50.4501,30.5234,2024-12-07 05:40:06.483026,0.09333916852451421,0.05861092414380826,0.005393447614217227,0.1573435402825397
Kyiv,50.4501,30.5234,2024-12-07 11:40:06.483026,0.11459173244866697,0.04728430950867327,0.017621593829420818,0.17949763578676106
Kyiv,50.4501,30.5234,2024-12-07 17:40:06.483026,0.08409501488126782,0.04450853285094517,0.0062549229475992495,0.13485847067981224
Kyiv,50.4501,30.5234,2024-12-07 23:40:06.483026,0.09964805279755887,0.04874781920351853,0.0035042928901145567,0.15190016489119196
Kyiv,50.4501,30.5234,2024-12-08 05:40:06.483026,0.10255052795892156,0.0486639817482964,0.014910340415209325,0.16612485012242728
Kyiv,50.4501,30.5234,2024-12-08 11:40:06.483026,0.10316728466035299,0.05047166915584802,0.019270323273676553,0.17290927708987758
Kyiv,50.4501,30.5234,2024-12-08 17:40:06.483026,0.10485417280734372,0.049181707575529865,0.005454670286180511,0.1594905506690541
Kyiv,50.4501,30.5234,2024-12-08 23:40:06.483026,0.1091945681418444,0.0415055921030544,0.011020438855841776,0.16172059910074058
Kyiv,50.4501,30.5234,2024-12-09 05:40:06.483026,0.10277699601890476,0.05109075335716353,0.0006060443927642748,0.15447379376883255
Kyiv,50.4501,30.5234,2024-12-09 11:40:06.483026,0.09949133006445425,0.05274493999056868,0.00753884619179323,0.15977511624681617
Kyiv,50.4501,30.5234,2024-12-09 17:40:06.483026,0.09913680317032669,0.050640136096167,0.0004602418764463223,0.15023718114294002
Kyiv,50.4501,30.5234,2024-12-09 23:40:06.483026,0.09713826282673625,0.05306085164856928,0.0002962537016644167,0.15049536817696996
Kyiv,50.4501,30.5234,2024-12-10 05:40:06.483026,0.11116951806551396,0.052071782802955796,0.009491364201079981,0.17273266506954976
Kyiv,50.4501,30.5234,2024-12-10 11:40:06.483026,0.09686940299441672,0.044757376138717164,0.003614511639325391,0.14524129077245926
Kyiv,50.4501,30.5234,2024-12-10 17:40:06.483026,0.11184294008602358,0.050183350753157864,0.013568798895089104,0.17559508973427054
Kyiv,50.4501,30.5234,2024-12-10 23:40:06.483026,0.10360569851427727,0.0522773534403552,0.02264158547344776,0.17852463742808022
Kyiv,50.4501,30.5234,2024-12-11 05:40:06.483026,0.09824357505814604,0.050542208407724006,0.0015011520268129951,0.15028693549268304
Kyiv,50.4501,30.5234,2024-12-11 11:40:06.483026,0.10968054670995364,0.04428428667311309,0.012892505524785323,0.16685733890785207
Kyiv,50.4501,30.5234,2024-12-11 17:40:06.483026,0.09626222197453255,0.05788394533622338,0.007226171832182765,0.1613723391429387
Kyiv,50.4501,30.5234,2024-12-11 23:40:06.483026,0.10995882279561338,0.04692771292719142,0.0011891783573153357,0.15807571408012014
Kyiv,50.4501,30.5234,2024-12-12 05:40:06.483026,0.10574439851921554,0.04559758568053934,0.010543828128762745,0.16188581232851762
Kyiv,50.4501,30.5234,2024-12-12 11:40:06.483026,0.0976939783440535,0.052032705449433524,0.009402423020646181,0.1591291068141332
Kyiv,50.4501,30.5234,2024-12-12 17:40:06.483026,0.10898359358225233,0.050269838528357425,0.0072493070250183155,0.16650273913562808
Kyiv,50.4501,30.5234,2024-12-12 23:40:06.483026,0.10920309440479108,0.054875806542005384,0.026100781747884848,0.1901796826946813
Kyiv,50.4501,30.5234,2024-12-13 05:40:06.483026,0.11535227571013923,0.05625180950416756,0.0073622107558933845,0.17896629597020017
Kyiv,50.4501,30.5234,2024-12-13 11:40:06.483026,0.11347836232675956,0.05551127036027354,0.046580558475419344,0.21557019116245243
Kyiv,50.4501,30.5234,2024-12-13 17:40:06.483026,0.1087693742696989,0.0519194019799559,0.007117772757907448,0.16780654900756226
Kyiv,50.4501,30.5234,2024-12-13 23:40:06.483026,0.09262039498322025,0.054714639369660596,0.0012313085286340165,0.14856634288151485
Kyiv,50.4501,30.5234,2024-12-14 05:40:06.483026,0.12842177264830523,0.044167885906791916,0.006357678209387044,0.17894733676448418
Kyiv,50.4501,30.5234,2024-12-14 11:40:06.483026,0.08993926603210746,0.057459518357816694,0.0020129493338097056,0.14941173372373387
Kyiv,50.4501,30.5234,2024-12-14 17:40:06.483026,0.11350751163488283,0.04998329174063821,0.009091500007312013,0.17258230338283306
Kyiv,50.4501,30.5234,2024-12-14 23:40:06.483026,0.10836709545246295,0.06187681820212457,0.011813381621929799,0.18205729527651732
Kyiv,50.4501,30.5234,2024-12-15 05:40:06.483026,0.09235213586334508,0.057670779678967554,0.006319303176015691,0.15634221871832832
Kyiv,50.4501,30.5234,2024-12-15 11:40:06.483026,0.10288977668904406,0.05107996512386733,0.0010281150900753667,0.15499785690298676
Kyiv,50.4501,30.5234,2024-12-15 17:40:06.483026,0.10338440716367678,0.052193021155083036,0.0063231815344003284,0.16190060985316015
Kyiv,50.4501,30.5234,2024-12-15 23:40:06.483026,0.11726683586606615,0.058025812426022866,0.0008496352770258152,0.17614228356911482
Kyiv,50.4501,30.5234,2024-12-16 05:40:06.483026,0.09711689439689343,0.04082440755050067,0.011461000611634712,0.1494023025590288
Kyiv,50.4501,30.5234,2024-12-16 11:40:06.483026,0.1016694693148813,0.051343305772234824,0.015624027390990967,0.1686368024781071
Kyiv,50.4501,30.5234,2024-12-16 17:40:06.483026,0.0809670598752917,0.06067099666495401,0.032802281533671526,0.17444033807391723
Kyiv,50.4501,30.5234,2024-12-16 23:40:06.483026,0.12171414025079642,0.056407524109905544,0.0016111063587768066,0.1797327707194788
Kyiv,50.4501,30.5234,2024-12-17 05:40:06.483026,0.09370050541330424,0.04801402454739219,0.007601855394943706,0.14931638535564015
Kyiv,50.4501,30.5234,2024-12-17 11:40:06.483026,0.10771289042343789,0.053794263946126804,0.008382593552686286,0.16988974792225098
Kyiv,50.4501,30.5234,2024-12-17 17:40:06.483026,0.10346821512018547,0.0473576807313381,0.02557174598531611,0.17639764183683967
Kyiv,50.4501,30.5234,2024-12-17 23:40:06.483026,0.10354071237148964,0.05055302665535332,0.009869187983046047,0.163962927009889
Kyiv,50.4501,30.5234,2024-12-18 05:40:06.483026,0.11265768678379334,0.05394872156292912,0.0015725006454792132,0.16817890899220167
Kyiv,50.4501,30.5234,2024-12-18 11:40:06.483026,0.1213099519975574,0.05484778960529712,0.005733241364044755,0.1818909829668993
Kyiv,50.4501,30.5234,2024-12-18 17:40:06.483026,0.10715043940844844,0.05596484497557193,0.010635227755662318,0.17375051213968268
Kyiv,50.4501,30.5234,2024-12-18 23:40:06.483026,0.11122437234788528,0.05850573247058804,0.012049213609612273,0.1817793184280856
Kyiv,50.4501,30.5234,2024-12-19 05:40:06.483026,0.10800051044400906,0.04638716631699053,0.01988314634777464,0.17427082310877423
Kyiv,50.4501,30.5234,2024-12-19 11:40:06.483026,0.11492482495997677,0.05249486049908448,0.0019906956887064567,0.1694103811477677
Kyiv,50.4501,30.5234,2024-12-19 17:40:06.483026,0.10015817460629461,0.1444258011321234,0.03027060864110678,0.27485458437952476
Kyiv,50.4501,30.5234,2024-12-19 23:40:06.483026,0.11557898296177632,0.05041825672325162,0.0006096030341776666,0.16660684271920562
Kyiv,50.4501,30.5234,2024-12-20 05:40:06.483026,0.11596772572756074,0.048659175486524646,0.041204093918592644,0.20583099513267802
Kyiv,50.4501,30.5234,2024-12-20 11:40:06.483026,0.1157256567511197,0.054947160765233795,0.019502893739436165,0.19017571125578966
Kyiv,50.4501,30.5234,2024-12-20 17:40:06.483026,0.09833627682823502,0.05773397380049961,0.010796122856303016,0.16686637348503766
Kyiv,50.4501,30.5234,2024-12-20 23:40:06.483026,0.1032917565466999,0.058022637564447935,0.013280084730058178,0.17459447884120602
Kyiv,50.4501,30.5234,2024-12-21 05:40:06.483026,0.1074070880222621,0.046980343662133606,0.0007546952039870447,0.15514212688838278
Kyiv,50.4501,30.5234,2024-12-21 11:40:06.483026,0.09134119009892515,0.05190831504151261,0.00042364707738982906,0.1436731522178276
Kyiv,50.4501,30.5234,2024-12-21 17:40:06.483026,0.1210359115193812,0.04687884525555136,0.0010732443906172418,0.1689880011655498
Kyiv,50.4501,30.5234,2024-12-21 23:40:06.483026,0.10500094878626248,0.04673071592066533,0.0009141357755969869,0.1526458004825248
Kyiv,50.4501,30.5234,2024-12-22 05:40:06.483026,0.10799990278620575,0.049271655083718884,0.007927050828098555,0.1651986086980232
Kyiv,50.4501,30.5234,2024-12-22 11:40:06.483026,0.09942739372428314,0.05431520751539835,0.0024263730988277744,0.15616897433850924
Kyiv,50.4501,30.5234,2024-12-22 17:40:06.483026,0.09196538047998529,0.05521165325105598,0.019675827733625785,0.16685286146466705
Kyiv,50.4501,30.5234,2024-12-22 23:40:06.483026,0.09923047823167602,0.055906536075695554,0.005901369461731904,0.16103838376910348
Kyiv,50.4501,30.5234,2024-12-23 05:40:06.483026,0.10749934235795522,0.05561544227983204,0.011891185978699608,0.17500597061648687
Kyiv,50.4501,30.5234,2024-12-23 11:40:06.483026,0.11207801371034673,0.04843260792295107,0.01058064839586065,0.17109127002915844
Kyiv,50.4501,30.5234,2024-12-23 17:40:06.483026,0.1069979671214102,0.05860382095378912,0.0038544638494136464,0.16945625192461297
Kyiv,50.4501,30.5234,2024-12-23 23:40:06.483026,0.10888351836897932,0.056724539283138614,0.002786134153411848,0.16839419180552978
Kyiv,50.4501,30.5234,2024-12-24 05:40:06.483026,0.10208214063859275,0.05066275139429886,0.004192440308994705,0.1569373323418863
Kyiv,50.4501,30.5234,2024-12-24 11:40:06.483026,0.11045091524530148,0.050869616431170724,0.015928678269694872,0.17724920994616708
Kyiv,50.4501,30.5234,2024-12-24 17:40:06.483026,0.12035268179553527,0.04947446864652176,0.008825582448365055,0.1786527328904221
Kyiv,50.4501,30.5234,2024-12-24 23:40:06.483026,0.11260806879096032,0.046320870845731166,0.002924114550643911,0.16185305418733537
Kyiv,50.4501,30.5234,2024-12-25 05:40:06.483026,0.11369131150663117,0.05612807058977558,0.01702905228188332,0.18684843437829005
Kyiv,50.4501,30.5234,2024-12-25 11:40:06.483026,0.1085716712358155,0.05692606254290468,0.0005631576602533229,0.1660608914389735
Kyiv,50.4501,30.5234,2024-12-25 17:40:06.483026,0.09063546686691516,0.048203246472059265,0.012012544191195669,0.1508512575301701
Kyiv,50.4501,30.5234,2024-12-25 23:40:06.483026,0.09525575762060545,0.046691917908099054,0.005782140789982249,0.14772981631868676
Kyiv,50.4501,30.5234,2024-12-26 05:40:06.483026,0.1102864806856817,0.04818617740439008,0.013141239845660312,0.1716138979357321
Kyiv,50.4501,30.5234,2024-12-26 11:40:06.483026,0.10566352564591641,0.05343768124335453,0.02623634794075882,0.18533755483002975
Kyiv,50.4501,30.5234,2024-12-26 17:40:06.483026,0.1102064315992663,0.04599411449390572,0.013864307622097118,0.17006485371526914
Kyiv,50.4501,30.5234,2024-12-26 23:40:06.483026,0.12260721591472443,0.05856054076792809,0.005833342312725729,0.18700109899537823
Kyiv,50.4501,30.5234,2024-12-27 05:40:06.483026,0.11313821251521808,0.05827871498275384,0.001636674493988929,0.17305360199196085
Kyiv,50.4501,30.5234,2024-12-27 11:40:06.483026,0.118501476506064,0.0550780319436249,0.01641707912049996,0.18999658757018884
Kyiv,50.4501,30.5234,2024-12-27 17:40:06.483026,0.10689408076431493,0.05702231218377779,0.006174935250159122,0.17009132819825185
Kyiv,50.4501,30.5234,2024-12-27 23:40:06.483026,0.09790965236921477,0.053284681511725,0.0007829924546596895,0.15197732633559946
Kyiv,50.4501,30.5234,2024-12-28 05:40:06.483026,0.10543757904010582,0.055333890290259216,0.012695977741974458,0.1734674470723395
Kyiv,50.4501,30.5234,2024-12-28 11:40:06.483026,0.09800304255929712,0.04652436913169571,0.0034510211945576893,0.14797843288555054
Kyiv,50.4501,30.5234,2024-12-28 17:40:06.483026,0.12166771826887575,0.059994781736598876,0.0005012369390555045,0.18216373694453014
Kyiv,50.4501,30.5234,2024-12-28 23:40:06.483026,0.11402277477804194,0.05062266731029333,0.023304807332894865,0.18795024942123012
Kyiv,50.4501,30.5234,2024-12-29 05:40:06.483026,0.11135797096591608,0.05243241885587037,0.006599079595583669,0.17038946941737013
Kyiv,50.4501,30.5234,2024-12-29 11:40:06.483026,0.11854614605490607,0.06552936085327424,0.003298397546794774,0.1873739044549751
Kyiv,50.4501,30.5234,2024-12-29 17:40:06.483026,0.08601990333917642,0.05201019649667496,0.012601430872983084,0.15063153070883445
Kyiv,50.4501,30.5234,2024-12-29 23:40:06.483026,0.11213548524327907,0.05682406194004226,0.02170700860916367,0.190666555792485
Kyiv,50.4501,30.5234,2024-12-30 05:40:06.483026,0.09318117030291462,0.055716476404688214,3.0712219094777775e-06,0.14890071792951232
Kyiv,50.4501,30.5234,2024-12-30 11:40:06.483026,0.10624847712721688,0.04649642390423984,0.011642784374737477,0.1643876854061942
Kyiv,50.4501,30.5234,2024-12-30 17:40:06.483026,0.10323724708422964,0.04817844624622485,0.01456767015596206,0.16598336348641654
Kyiv,50.4501,30.5234,2024-12-30 23:40:06.483026,0.11300486034148476,0.06337319032776141,0.0023563047353715393,0.1787343554046177
Kyiv,50.4501,30.5234,2024-12-31 05:40:06.483026,0.1087024200219752,0.05610608827873999,0.006726072396759994,0.17153458069747518
Kyiv,50.4501,30.5234,2024-12-31 11:40:06.483026,0.1199046528684134,0.053142365537525986,0.0009352626074426374,0.17398228101338203
Kyiv,50.4501,30.5234,2024-12-31 17:40:06.483026,0.10046732400102368,0.050564907442536285,0.013733776719456437,0.1647660081630164
Kyiv,50.4501,30.5234,2024-12-31 23:40:06.483026,0.11361013385511996,0.05485988279027891,0.0188030232165152,0.18727303986191407
Kyiv,50.4501,30.5234,2025-01-01 05:40:06.483026,0.10817379574107919,0.05535152045069461,0.0011449842538987414,0.16467030044567255
Kyiv,50.4501,30.5234,2025-01-01 11:40:06.483026,0.09023111314626496,0.05442461562469859,0.016953240323965967,0.16160896909492953
Kyiv,50.4501,30.5234,2025-01-01 17:40:06.483026,0.09743018159719247,0.05865297599613474,0.014765262076462645,0.17084841966978984
Kyiv,50.4501,30.5234,2025-01-01 23:40:06.483026,0.10514977364442119,0.04898998407898126,0.004260454178884661,0.1584002119022871
Kyiv,50.4501,30.5234,2025-01-02 05:40:06.483026,0.11780356314105261,0.04833681213716992,0.0117211738545006,0.17786154913272315
Kyiv,50.4501,30.5234,2025-01-02 11:40:06.483026,0.11134983015124647,0.05857165224768946,4.812505230350019e-07,0.16992196364945897
Kyiv,50.4501,30.5234,2025-01-02 17:40:06.483026,0.09506942794952232,0.06393565502988428,0.026852763227299566,0.18585784620670617
Kyiv,50.4501,30.5234,2025-01-02 23:40:06.483026,0.10537298560999529,0.057601036158677524,0.007993596930826515,0.17096761869949934
Kyiv,50.4501,30.5234,2025-01-03 05:40:06.483026,0.12698579858270045,0.05989263560632129,0.009684761716366478,0.19656319590538823
Kyiv,50.4501,30.5234,2025-01-03 11:40:06.483026,0.1079514275646547,0.0530453939274901,0.010926085876194052,0.17192290736833887
Kyiv,50.4501,30.5234,2025-01-03 17:40:06.483026,0.10359727192151272,0.05476583896042907,0.008240968053162467,0.16660407893510423
Kyiv,50.4501,30.5234,2025-01-03 23:40:06.483026,0.11181913028999194,0.054714148669709486,0.019432608742611348,0.1859658877023128
Kyiv,50.4501,30.5234,2025-01-04 05:40:06.483026,0.11456674306468947,0.05318927289566256,0.009408442990201238,0.17716445895055327
Kyiv,50.4501,30.5234,2025-01-04 11:40:06.483026,0.10240207878116814,0.06053836545778256,0.023833613080568167,0.18677405731951888
Kyiv,50.4501,30.5234,2025-01-04 17:40:06.483026,0.11202033101423084,0.05907652800994147,0.008730675159565262,0.1798275341837376
Kyiv,50.4501,30.5234,2025-01-04 23:40:06.483026,0.10373637977498348,0.05151646627436028,0.0018768280903471385,0.1571296741396909
Kyiv,50.4501,30.5234,2025-01-05 05:40:06.483026,0.11424911211936616,0.045300032755872174,0.024483343155652114,0.18403248803089045
Kyiv,50.4501,30.5234,2025-01-05 11:40:06.483026,0.10878319836235743,0.05322526200529596,0.011445331929367896,0.1734537922970213
Kyiv,50.4501,30.5234,2025-01-05 17:40:06.483026,0.11193624449334667,0.04778502218689096,0.012014393310663965,0.17173565999090157
Kyiv,50.4501,30.5234,2025-01-05 23:40:06.483026,0.09955489839875456,0.05369174221186614,0.0423234883963625,0.1955701290069832
Kyiv,50.4501,30.5234,2025-01-06 05:40:06.483026,0.09896390529603102,0.04820905494093498,0.0007817405508651388,0.14795470078783113
Kyiv,50.4501,30.5234,2025-01-06 11:40:06.483026,0.11666164454213256,0.05988591892779781,0.005596528510388008,0.18214409198031836
Kyiv,50.4501,30.5234,2025-01-06 17:40:06.483026,0.10644247656910419,0.05704033379169819,0.002732472811283,0.16621528317208537
Kyiv,50.4501,30.5234,2025-01-06 23:40:06.483026,0.11011642266867928,0.05693369552109703,0.009954055454407649,0.17700417364418397
Kyiv,50.4501,30.5234,2025-01-07 05:40:06.483026,0.10423162126999969,0.059008716957583786,0.016440898339188995,0.17968123656677246
Kyiv,50.4501,30.5234,2025-01-07 11:40:06.483026,0.11631220845627224,0.0556180065792724,0.03390575263412025,0.2058359676696649
Kyiv,50.4501,30.5234,2025-01-07 17:40:06.483026,0.10127607042934328,0.05641109405651287,0.006062286706326478,0.16374945119218262
Kyiv,50.4501,30.5234,2025-01-07 23:40:06.483026,0.10602725114102224,0.06086512543482247,0.015427995536367875,0.18232037211221258
Kyiv,50.4501,30.5234,2025-01-08 05:40:06.483026,0.11527214823551728,0.053033534415126565,0.0248953645530117,0.19320104720365552
Kyiv,50.4501,30.5234,2025-01-08 11:40:06.483026,0.11917071639035627,0.05674609637205152,0.011498806334802237,0.18741561909721002
Kyiv,50.4501,30.5234,2025-01-08 17:40:06.483026,0.5111606398334936,0.0484691678889849,0.002780387886664309,0.5624101956091428
Kyiv,50.4501,30.5234,2025-01-08 23:40:06.483026,0.12709510383160452,0.0541455165832067,0.00936121444889603,0.19060183486370727
Kyiv,50.4501,30.5234,2025-01-09 05:40:06.483026,0.5532954260612812,0.06505975273902614,0.03504960767317594,0.6534047864734833
Kyiv,50.4501,30.5234,2025-01-09 11:40:06.483026,0.09712565052263944,0.057851593469303964,0.043863422424528196,0.1988406664164716
Kyiv,50.4501,30.5234,2025-01-09 17:40:06.483026,0.11127357857068532,0.05336155746416625,0.010282278922082465,0.17491741495693405
Kyiv,50.4501,30.5234,2025-01-09 23:40:06.483026,0.10378105044177317,0.05512822437198472,0.02180259128721846,0.18071186610097634
Kyiv,50.4501,30.5234,2025-01-10 05:40:06.483026,0.1119795709997372,0.05371445178228133,0.002235803515082797,0.16792982629710132
Kyiv,50.4501,30.5234,2025-01-10 11:40:06.483026,0.10723802571639822,0.05499179719539257,0.0028246716700840945,0.16505449458187488
